CSStudioFile,ID_EISVSFRQG,H4sIAAAAAAAEAH1W3W7qOBC+plLfIdJKXSq1KD8EaKRccCBQdKBlCUt3j46EXHAhu8GmjtOWoz7VPsI+2c7YCTHt7uYq3+fxzHj+7G8t+8HqE0msQZLSwFpQkSWcWU7DOT/rcSHmNJPWExfWQ8LW/DULrPjO6sWeY09cx/a9G8eyFq2G33Bcz254ALxGp+E2Hdv1UEf8SuneGgj6nFO2OgRWjzMpeGoteCrJhp6fgXUaNK8d59q13ZZlWfNkRwPbDXw78D30YrejTJ6fRW/7KRE7kgXwNz/saTjqL6NRvIgHs1+GF9cXXSkpy0kaUxnagEdZNKN/0JUM5yKnihidEhpN+JqqDXNB2HIgnpe3oWPbJ8wYGNTAEgmYluuDhJFUEXbDdlAjYRu6vE02W6VRw0myNtCYvxqom0sesdAxhJlaVl45ykYqqQCfWhWYmGBsAu0cRqMfL6M7pQF/kXcLn5VgYVifStKNgIMgp3YcGUzGKTOlIuFrzWW4oU9TclByRVQrwtdBpGz+mqwKv+KE0e5uPwJvDPQrBFb58oVkdFT9HflRNgbRcEDSDG1AJZBdpqrAwzMJGqd8T78qv3pbuvqz0KwTC1U85QmTmYJ9us5X8iERhj4uh6SIfC8XAiruiIs19+Oie1I0jqqJ07JxC86gPE0ZTBMZA/s6TiVsmUXghH4FXBN4JmiawDdBywRtBTCHUHSq+hwVTZNxPzHeJ6apCtBk/E9MK+x8YNqKmRAGY6Aw7p4S2rZBeB8JfVCD0IYNovWRaJfdQu8IlOgw+N4bf//Jve7f+DCBrp3t0rZvGvJNFlJTIrf/L1VMqFBVKWSs7IOY7PYpxcYR5XjQFMronN/lu0dchd+IkceUdt8SXdVlYR6JaPSSYVMBd7/aL0iaQ+k33E6747V9mMRN2+8oD2LJ99ELOlTqQHsYJ5yb2Ja6B15UD4U4iFVgIPrvhRcPJJExXXG2LnS8g95/ISsqegMLKIX9gVnWKqvdaKbiVYTeL+5ZehixVQmL6kAVWsyuZKIPQpXbTaV/NKuMCZyd4JGtgA4Vxrv0Y5anRxe0xybzW0L4I39OdCgMliFbYqgouGpgr3bCA0p3VY/sw7ZWDFcdjIlMzbDSOZj+Wq6KAf16++OU6yebRMJFtuNcbo3DKH48HfR4DunFgONQVNePDsKGcaFwaQ5KJZZwwx4JGM6STMgbLOCcgRxGxf33fjEUoHedsM2RganLX+M9pevCwSqhOjy93ytTudzn8rhVQ31/qFrv0TTVJdcVlMBUg1zCz3FDn7IskYew3egggrCmEPNN6CJULYBSs0jnE//nFOa7i2GIwTcWuq1jBVfpHVKp5Eo39bo605GbcYgRnFuznr4n/+OVMcoybGKQLvtca5ySPKvatuB4SkQp1jusUpqpad6nTyRPZVR0ogJw6V2ByRF74kFxydR33Uv7qovWZL6mCAMXb48rfIckJDUeVnirXKnniEHi1LnSFx88p+A1losnsqIWxj2wqg8eakX0TVZ9kI3zswcKDxr5ac1yYQ2t1W9/XNbQz3r3svYlIVl9cVnD1NdhOlzWvv1cv9/uGqvd338hMNGwX4uEqKkmgiceW1vFNM3+AQ11cUebCgAA
Freq(Hz)	Ampl(A)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.38950E+00	20	3.28818154335022	2.07458E+02	2.34677E-04	-1.89049E-05	2.35438E-04	-4.60563	2
1.09854E+00	20	3.2881920337677	2.16242E+02	2.37927E-04	-2.07765E-05	2.38832E-04	-4.99059	2
8.68511E-01	20	3.28814554214478	2.23736E+02	2.40770E-04	-2.40447E-05	2.41968E-04	-5.70298	2
6.86649E-01	20	3.2881772518158	2.31828E+02	2.42197E-04	-2.68646E-05	2.43682E-04	-6.32941	2
5.42867E-01	20	3.28835821151733	2.40703E+02	2.45617E-04	-3.07672E-05	2.47536E-04	-7.13996	2
4.29193E-01	20	3.28848147392273	2.48229E+02	2.48694E-04	-3.70582E-05	2.51440E-04	-8.47534	2
3.39322E-01	20	3.28873300552368	2.56390E+02	2.54488E-04	-4.15019E-05	2.57850E-04	-9.26226	2
2.68270E-01	20	3.28877353668213	2.65436E+02	2.60876E-04	-4.75672E-05	2.65177E-04	-10.3336	2
2.12095E-01	20	3.28880405426025	2.75540E+02	2.68168E-04	-5.33608E-05	2.73426E-04	-11.2539	2
1.67683E-01	20	3.28872871398926	2.86911E+02	2.76134E-04	-5.94612E-05	2.82463E-04	-12.1522	2
1.32571E-01	20	3.28859305381775	2.99857E+02	2.84490E-04	-6.58148E-05	2.92003E-04	-13.0258	2
1.04811E-01	20	3.28845548629761	3.14806E+02	2.93705E-04	-7.29010E-05	3.02617E-04	-13.9398	2
8.28642E-02	20	3.28828072547913	3.32466E+02	3.03569E-04	-8.12995E-05	3.14267E-04	-14.9927	2
6.55128E-02	20	3.28810262680054	3.53337E+02	3.14411E-04	-9.06068E-05	3.27206E-04	-16.0759	2
5.17947E-02	20	3.28780722618103	3.78242E+02	3.27394E-04	-1.01591E-04	3.42793E-04	-17.2393	2
4.09491E-02	20	3.28754210472107	4.08304E+02	3.41467E-04	-1.14518E-04	3.60159E-04	-18.54	2
3.23746E-02	20	3.28730130195618	4.44817E+02	3.57646E-04	-1.28388E-04	3.79992E-04	-19.7472	2
2.55955E-02	20	3.28699493408203	4.89488E+02	3.76400E-04	-1.44006E-04	4.03007E-04	-20.9363	2
2.02359E-02	20	3.28664684295654	5.44523E+02	3.97511E-04	-1.61587E-04	4.29099E-04	-22.1216	2
1.59986E-02	20	3.28631734848022	6.12637E+02	4.22136E-04	-1.80596E-04	4.59144E-04	-23.1619	2
1.26485E-02	20	3.28589844703674	6.97313E+02	4.49703E-04	-2.00984E-04	4.92572E-04	-24.0811	2
1.00000E-02	20	3.28555154800415	8.03627E+02	4.82452E-04	-2.22273E-04	5.31192E-04	-24.7362	2
